DAY,CURRENCY,RATE
2021-07-23,HKD,7.76965
2021-07-23,HNL,23.975
2021-07-23,HRK,6.4032
2021-07-23,HTG,94.606229
2021-07-23,HUF,305.89
2021-07-23,GIP,0.727008
2021-07-24,PLN,3.88605
2021-07-24,PKR,160.744801
2021-07-24,PHP,50.263102
2021-07-24,PGK,3.508873
2021-07-24,PEN,3.930832
2021-07-24,PAB,1
2021-07-24,OMR,0.38504
2021-07-24,NZD,1.433888
2021-07-24,NPR,119.003829
2021-07-24,NOK,8.863
2021-07-24,NIO,35.087033
2021-07-24,PYG,6905.945574
2021-07-24,QAR,3.641
2021-07-24,RON,4.1815
2021-07-24,RSD,99.861528
2021-07-24,RUB,73.8682
2021-07-24,RWF,1006.439927
2021-07-24,SAR,3.751282
2021-07-24,SBD,8.048395
2021-07-24,SCR,14.877711
2021-07-24,SDG,445.75
2021-07-24,SEK,8.69075
2021-07-24,MOP,7.996993
2021-07-24,LSL,14.576219
2021-07-24,LTL,3.215858
2021-07-24,LVL,0.654582
2021-07-24,LYD,4.508933
2021-07-24,MAD,8.966129
2021-07-24,MDL,18.088147
2021-07-24,MGA,3808.106599
2021-07-24,MKD,52.351904
2021-07-24,MMK,1644.922801
2021-07-24,MNT,2848.112285
2021-07-24,NGN,411.228833
2021-07-24,MRO,356.999828
2021-07-24,MRU,36.106463
2021-07-24,MTL,0.683738
2021-07-24,MUR,42.572103
2021-07-24,MVR,15.4
2021-07-24,MWK,809.006429
2021-07-24,MXN,20.05745
2021-07-24,MYR,4.2265
2021-07-24,MZN,63.649994
2021-07-24,NAD,14.55
2021-07-24,XDR,0.703472
2021-07-24,UYU,43.796352
2021-07-24,UZS,10608.511501
2021-07-24,VEF,248487.642241
2021-07-24,VES,3771952.387464
2021-07-24,VND,22992.3625
2021-07-24,VUV,110.118851
2021-07-24,WST,2.551678
2021-07-24,XAF,557.251116
2021-07-24,XAG,0.03972989
2021-07-24,XAU,0.00055485
2021-07-24,XCD,2.70255
2021-07-24,USD,1
2021-07-24,XOF,557.251116
2021-07-24,XPD,0.0003737
2021-07-24,XPF,101.375161
2021-07-24,XPT,0.00094026
2021-07-24,YER,250.099985
2021-07-24,ZAR,14.84407
2021-07-24,ZMK,5253.075255
2021-07-24,ZMW,22.149679
2021-07-24,ZWL,322
2021-07-24,AED,3.6732
2021-07-24,THB,32.964466
2021-07-24,SHP,0.727352
2021-07-24,SLL,10253.95017
2021-07-24,SOS,578.100734
2021-07-24,SRD,21.22
2021-07-24,SSP,130.26
2021-07-24,STD,20599.812016
2021-07-24,STN,21.1
2021-07-24,SVC,8.744149
2021-07-24,SYP,1257.518581
2021-07-24,SZL,14.777807
2021-07-24,SGD,1.36134
2021-07-24,TJS,11.397552
2021-07-24,TMT,3.5
2021-07-24,TND,2.7925
2021-07-24,TOP,2.260193
2021-07-24,TRY,8.5554
2021-07-24,TTD,6.787441
2021-07-24,TWD,28.0481
2021-07-24,TZS,2317.477018
2021-07-24,UAH,27.216878
2021-07-24,UGX,3551.984035
2021-07-24,CNY,6.4814
2021-07-24,BTN,74.377521
2021-07-24,BWP,11.118906
2021-07-24,BYN,2.508338
2021-07-24,BYR,20026.25
2021-07-24,BZD,2.014391
2021-07-24,CAD,1.256195
2021-07-24,CDF,1986.916171
2021-07-24,CHF,0.919822
2021-07-24,CLF,0.027623
2021-07-24,CLP,762.21
2021-07-24,CNH,6.478305
2021-07-24,BTC,2.9181407e-05
2021-07-24,COP,3867.6272
2021-07-24,CRC,619.557688
2021-07-24,CUC,1
2021-07-24,CUP,25.75
2021-07-24,CVE,94.2
2021-07-24,CZK,21.79
2021-07-24,DJF,177.907316
2021-07-24,DKK,6.317
2021-07-24,DOP,56.952928
2021-07-24,DZD,134.65463
2021-07-24,BAM,1.661524
2021-07-24,LRD,171.575023
2021-07-24,AFN,79.600004
2021-07-24,ALL,103.828805
2021-07-24,AMD,487.1343
2021-07-24,ANG,1.793854
2021-07-24,AOA,639.831
2021-07-24,ARS,96.364973
2021-07-24,AUD,1.358041
2021-07-24,AWG,1.8005
2021-07-24,AZN,1.700805
2021-07-24,LKR,199.369456
2021-07-24,BBD,2
2021-07-24,BDT,84.829457
2021-07-24,BGN,1.661499
2021-07-24,BHD,0.377104
2021-07-24,BIF,1980.380807
2021-07-24,BMD,1
2021-07-24,BND,1.359068
2021-07-24,BOB,6.890488
2021-07-24,BRL,5.203864
2021-07-24,BSD,1
2021-07-24,KGS,84.52152
2021-07-24,IMP,0.727352
2021-07-24,INR,74.4435
2021-07-24,IQD,1458.045022
2021-07-24,IRR,42152.500176
2021-07-24,ISK,126.23
2021-07-24,JEP,0.727352
2021-07-24,JMD,154.198756
2021-07-24,JOD,0.709
2021-07-24,JPY,110.554
2021-07-24,KES,108.229165
2021-07-24,EGP,15.672016
2021-07-24,KHR,4075
2021-07-24,KMF,418.600229
2021-07-24,KPW,900
2021-07-24,KRW,1152.12
2021-07-24,KWD,0.300944
2021-07-24,KYD,0.832788
2021-07-24,KZT,425.764468
2021-07-24,LAK,9547.664544
2021-07-24,LBP,1511.215188
2021-07-24,EEK,14.573008
2021-07-24,IDR,14475.15
2021-07-24,ILS,3.2736
2021-07-24,ERN,15.004625
2021-07-24,ETB,44.287037
2021-07-24,EUR,0.849524
2021-07-24,FJD,2.08165
2021-07-24,FKP,0.727352
2021-07-24,GBP,0.727352
2021-07-24,GEL,3.085
2021-07-24,GGP,0.727352
2021-07-24,GHS,5.954822
2021-07-24,GMD,51.15
2021-07-24,GNF,9774.717313
2021-07-24,GTQ,7.744939
2021-07-24,GYD,208.889476
2021-07-24,HKD,7.7694
2021-07-24,HNL,23.709361
2021-07-24,HRK,6.4032
2021-07-24,HTG,94.606229
2021-07-24,HUF,306
2021-07-24,GIP,0.727352
2021-07-25,PYG,6905.945574
2021-07-25,PLN,3.887854
2021-07-25,PKR,161.065841
2021-07-25,PHP,50.257558
2021-07-25,PGK,3.506098
2021-07-25,PEN,3.929766
2021-07-25,PAB,1
2021-07-25,OMR,0.384934
2021-07-25,NZD,1.432093
2021-07-25,NPR,119.003829
2021-07-25,NOK,8.857796
2021-07-25,QAR,3.640519
2021-07-25,RON,4.1814
2021-07-25,RSD,99.861528
2021-07-25,RUB,73.712
2021-07-25,RWF,1003.151942
2021-07-25,SAR,3.751
2021-07-25,SBD,8.048395
2021-07-25,SCR,14.877369
2021-07-25,SDG,445.5
2021-07-25,SEK,8.6946
2021-07-25,SGD,1.3605
2021-07-25,MRO,356.999828
2021-07-25,LTL,3.215858
2021-07-25,LVL,0.654582
2021-07-25,LYD,4.510146
2021-07-25,MAD,8.967354
2021-07-25,MDL,18.074464
2021-07-25,MGA,3809.485279
2021-07-25,MKD,52.351903
2021-07-25,MMK,1644.922801
2021-07-25,MNT,2848.112285
2021-07-25,MOP,7.996993
2021-07-25,NIO,35.129627
2021-07-25,MRU,36.115488
2021-07-25,MTL,0.683738
2021-07-25,MUR,43.099998
2021-07-25,MVR,15.4
2021-07-25,MWK,808.205143
2021-07-25,MXN,20.063635
2021-07-25,MYR,4.2265
2021-07-25,MZN,63.637996
2021-07-25,NAD,14.84
2021-07-25,NGN,411.23
2021-07-25,XDR,0.703472
2021-07-25,UZS,10609.8092
2021-07-25,VEF,248487.642241
2021-07-25,VES,3771952.387464
2021-07-25,VND,22990.917253
2021-07-25,VUV,110.118851
2021-07-25,WST,2.551678
2021-07-25,XAF,557.171467
2021-07-25,XAG,0.03971724
2021-07-25,XAU,0.00055544
2021-07-25,XCD,2.70255
2021-07-25,UYU,43.777888
2021-07-25,XOF,557.171467
2021-07-25,XPD,0.00037329
2021-07-25,XPF,101.360671
2021-07-25,XPT,0.00093723
2021-07-25,YER,250.099985
2021-07-25,ZAR,14.82538
2021-07-25,ZMK,5253.075255
2021-07-25,ZMW,20.991225
2021-07-25,ZWL,322
2021-07-25,LSL,14.808904
2021-07-25,TJS,11.397552
2021-07-25,SLL,10253.95017
2021-07-25,SOS,580.86044
2021-07-25,SRD,21.277
2021-07-25,SSP,130.26
2021-07-25,STD,20599.812016
2021-07-25,STN,21.1
2021-07-25,SVC,8.744149
2021-07-25,SYP,1257.398581
2021-07-25,SZL,14.790246
2021-07-25,THB,32.95
2021-07-25,SHP,0.726896
2021-07-25,TMT,3.5
2021-07-25,TND,2.7925
2021-07-25,TOP,2.260193
2021-07-25,TRY,8.5535
2021-07-25,TTD,6.787441
2021-07-25,TWD,28.033301
2021-07-25,TZS,2317.484
2021-07-25,UAH,27.024968
2021-07-25,UGX,3539.722677
2021-07-25,USD,1
2021-07-25,CNY,6.4814
2021-07-25,BTN,74.377521
2021-07-25,BWP,11.116189
2021-07-25,BYN,2.507709
2021-07-25,BYR,20026.25
2021-07-25,BZD,2.014391
2021-07-25,CAD,1.256834
2021-07-25,CDF,1994.958086
2021-07-25,CHF,0.919595
2021-07-25,CLF,0.027623
2021-07-25,CLP,762.209766
2021-07-25,CNH,6.47714
2021-07-25,BTC,2.8360506e-05
2021-07-25,COP,3866.844209
2021-07-25,CRC,619.557688
2021-07-25,CUC,1
2021-07-25,CUP,25.75
2021-07-25,CVE,94.15
2021-07-25,CZK,21.766101
2021-07-25,DJF,177.925853
2021-07-25,DKK,6.31677
2021-07-25,DOP,56.992343
2021-07-25,DZD,134.650704
2021-07-25,BAM,1.661524
2021-07-25,AED,3.67302
2021-07-25,AFN,79.603555
2021-07-25,ALL,103.823044
2021-07-25,AMD,487.1343
2021-07-25,ANG,1.793854
2021-07-25,AOA,639.831
2021-07-25,ARS,96.315768
2021-07-25,AUD,1.357239
2021-07-25,AWG,1.8005
2021-07-25,AZN,1.700805
2021-07-25,LRD,171.600017
2021-07-25,BBD,2
2021-07-25,BDT,84.829457
2021-07-25,BGN,1.661584
2021-07-25,BHD,0.376812
2021-07-25,BIF,1981.304645
2021-07-25,BMD,1
2021-07-25,BND,1.359068
2021-07-25,BOB,6.890488
2021-07-25,BRL,5.1994
2021-07-25,BSD,1
2021-07-25,KHR,4069.70194
2021-07-25,IMP,0.726896
2021-07-25,INR,74.449155
2021-07-25,IQD,1458.536017
2021-07-25,IRR,42152.500176
2021-07-25,ISK,126.22
2021-07-25,JEP,0.726896
2021-07-25,JMD,154.198756
2021-07-25,JOD,0.709
2021-07-25,JPY,110.54975
2021-07-25,KES,108.23
2021-07-25,KGS,84.52152
2021-07-25,EGP,15.6691
2021-07-25,KMF,418.600229
2021-07-25,KPW,900
2021-07-25,KRW,1152.12053
2021-07-25,KWD,0.300918
2021-07-25,KYD,0.832788
2021-07-25,KZT,425.764468
2021-07-25,LAK,9549.131635
2021-07-25,LBP,1514.37215
2021-07-25,LKR,199.369456
2021-07-25,EEK,14.573008
2021-07-25,IDR,14492.878181
2021-07-25,ILS,3.273072
2021-07-25,ERN,15.004625
2021-07-25,ETB,44.26963
2021-07-25,EUR,0.849402
2021-07-25,FJD,2.08432
2021-07-25,FKP,0.726896
2021-07-25,GBP,0.726896
2021-07-25,GEL,3.085
2021-07-25,GGP,0.726896
2021-07-25,GHS,5.957858
2021-07-25,GMD,51.2
2021-07-25,GIP,0.726896
2021-07-25,HUF,306.09
2021-07-25,HTG,95.841579
2021-07-25,HRK,6.402521
2021-07-25,HNL,23.763489
2021-07-25,HKD,7.769223
2021-07-25,GYD,208.889476
2021-07-25,GTQ,7.744939
2021-07-25,GNF,9789.773851
2021-07-26,NIO,35.188291
2021-07-26,NOK,8.817828
2021-07-26,NPR,119.121702
2021-07-26,NZD,1.428418
2021-07-26,OMR,0.38504
2021-07-26,PAB,1
2021-07-26,PEN,3.916777
2021-07-26,PGK,3.506931
2021-07-26,PHP,50.340541
2021-07-26,PKR,161.999515
2021-07-26,PLN,3.89185
2021-07-26,PYG,6907.754569
2021-07-26,QAR,3.64125
2021-07-26,RON,4.1655
2021-07-26,RSD,99.717587
2021-07-26,RUB,73.7154
2021-07-26,RWF,1005.386735
2021-07-26,SAR,3.75054
2021-07-26,SBD,8.054878
2021-07-26,SCR,14.826512
2021-07-26,SDG,446
2021-07-26,SEK,8.626092
2021-07-26,MOP,8.011585
2021-07-26,LSL,14.811337
2021-07-26,LTL,3.215858
2021-07-26,LVL,0.654582
2021-07-26,LYD,4.513399
2021-07-26,MAD,8.949384
2021-07-26,MDL,17.997663
2021-07-26,MGA,3810.597261
2021-07-26,MKD,52.26533
2021-07-26,MMK,1646.156785
2021-07-26,MNT,2850.187285
2021-07-26,NGN,411.643393
2021-07-26,MRO,356.999828
2021-07-26,MRU,36.124419
2021-07-26,MTL,0.683738
2021-07-26,MUR,42.803897
2021-07-26,MVR,15.45
2021-07-26,MWK,805.769291
2021-07-26,MXN,20.041767
2021-07-26,MYR,4.2265
2021-07-26,MZN,63.641996
2021-07-26,NAD,14.78
2021-07-26,XDR,0.703805
2021-07-26,UYU,43.759719
2021-07-26,UZS,10651.193249
2021-07-26,VEF,248487.642241
2021-07-26,VES,3863554.923077
2021-07-26,VND,22982.911529
2021-07-26,VUV,110.812851
2021-07-26,WST,2.563083
2021-07-26,XAF,555.66502
2021-07-26,XAG,0.03972984
2021-07-26,XAU,0.00055626
2021-07-26,XCD,2.70255
2021-07-26,USD,1
2021-07-26,XOF,555.66502
2021-07-26,XPD,0.00037666
2021-07-26,XPF,101.086618
2021-07-26,XPT,0.0009334
2021-07-26,YER,250.099977
2021-07-26,ZAR,14.78207
2021-07-26,ZMK,5253.075255
2021-07-26,ZMW,19.976931
2021-07-26,ZWL,322
2021-07-26,LRD,171.624977
2021-07-26,THB,32.9
2021-07-26,SHP,0.723238
2021-07-26,SLL,10246.400258
2021-07-26,SOS,581.152282
2021-07-26,SRD,21.244
2021-07-26,SSP,130.26
2021-07-26,STD,20699.012016
2021-07-26,STN,21
2021-07-26,SVC,8.750891
2021-07-26,SYP,1257.268581
2021-07-26,SZL,14.818368
2021-07-26,SGD,1.357705
2021-07-26,TJS,11.406096
2021-07-26,TMT,3.5
2021-07-26,TND,2.794
2021-07-26,TOP,2.26123
2021-07-26,TRY,8.56
2021-07-26,TTD,6.792499
2021-07-26,TWD,28.059599
2021-07-26,TZS,2319.106216
2021-07-26,UAH,27.000721
2021-07-26,UGX,3545.311005
2021-07-26,CNY,6.4828
2021-07-26,BTN,74.451262
2021-07-26,BWP,11.136988
2021-07-26,BYN,2.521688
2021-07-26,BYR,20026.25
2021-07-26,BZD,2.015894
2021-07-26,CAD,1.254227
2021-07-26,CDF,1994.678538
2021-07-26,CHF,0.9155
2021-07-26,CLF,0.027549
2021-07-26,CLP,760.170105
2021-07-26,CNH,6.48158
2021-07-26,BTC,2.6764827e-05
2021-07-26,COP,3884.561239
2021-07-26,CRC,620.119041
2021-07-26,CUC,1
2021-07-26,CUP,25.75
2021-07-26,CVE,94.25
2021-07-26,CZK,21.746101
2021-07-26,DJF,178.046486
2021-07-26,DKK,6.300142
2021-07-26,DOP,57.075276
2021-07-26,DZD,134.459985
2021-07-26,BAM,1.658537
2021-07-26,AED,3.673026
2021-07-26,AFN,80.16885
2021-07-26,ALL,103.403518
2021-07-26,AMD,487.623413
2021-07-26,ANG,1.795213
2021-07-26,AOA,639
2021-07-26,ARS,96.519501
2021-07-26,AUD,1.354269
2021-07-26,AWG,1.8
2021-07-26,AZN,1.700805
2021-07-26,LKR,199.5194
2021-07-26,BBD,2
2021-07-26,BDT,84.813235
2021-07-26,BGN,1.65691
2021-07-26,BHD,0.377044
2021-07-26,BIF,1983.616999
2021-07-26,BMD,1
2021-07-26,BND,1.360298
2021-07-26,BOB,6.905638
2021-07-26,BRL,5.1769
2021-07-26,BSD,1
2021-07-26,KGS,84.410107
2021-07-26,IMP,0.723238
2021-07-26,INR,74.289756
2021-07-26,IQD,1459.288204
2021-07-26,IRR,42154.374905
2021-07-26,ISK,125.88
2021-07-26,JEP,0.723238
2021-07-26,JMD,154.859719
2021-07-26,JOD,0.709
2021-07-26,JPY,110.307
2021-07-26,KES,108.55
2021-07-26,EGP,15.6902
2021-07-26,KHR,4072.554375
2021-07-26,KMF,417.050158
2021-07-26,KPW,900
2021-07-26,KRW,1152.559632
2021-07-26,KWD,0.300898
2021-07-26,KYD,0.833446
2021-07-26,KZT,426.239071
2021-07-26,LAK,9557.501103
2021-07-26,LBP,1526.03539
2021-07-26,EEK,14.573008
2021-07-26,IDR,14529.25
2021-07-26,ILS,3.2558
2021-07-26,ERN,15.004625
2021-07-26,ETB,44.285606
2021-07-26,EUR,0.847106
2021-07-26,FJD,2.08264
2021-07-26,FKP,0.723238
2021-07-26,GBP,0.723238
2021-07-26,GEL,3.095
2021-07-26,GGP,0.723238
2021-07-26,GHS,5.930555
2021-07-26,GMD,51.15
2021-07-26,GIP,0.723238
2021-07-26,HUF,306.22
2021-07-26,HTG,96.009614
2021-07-26,HRK,6.3695
2021-07-26,HNL,23.937396
2021-07-26,HKD,7.77905
2021-07-26,GYD,208.883194
2021-07-26,GTQ,7.750789
2021-07-26,GNF,9802.236627
2021-07-27,NIO,35.113951
2021-07-27,NOK,8.87873
2021-07-27,NPR,119.108583
2021-07-27,NZD,1.43613
2021-07-27,OMR,0.38496
2021-07-27,PAB,1
2021-07-27,PEN,3.915458
2021-07-27,PGK,3.547989
2021-07-27,PHP,50.549882
2021-07-27,PKR,161.780689
2021-07-27,PLN,3.889332
2021-07-27,PYG,6916.097515
2021-07-27,QAR,3.64
2021-07-27,RON,4.1611
2021-07-27,RSD,99.725171
2021-07-27,RUB,73.7441
2021-07-27,RWF,1004.411567
2021-07-27,SAR,3.751386
2021-07-27,SBD,8.061372
2021-07-27,SCR,14.874852
2021-07-27,SDG,446.5
2021-07-27,SEK,8.625885
2021-07-27,MOP,8.016726
2021-07-27,LSL,14.875269
2021-07-27,LTL,3.215858
2021-07-27,LVL,0.654582
2021-07-27,LYD,4.523799
2021-07-27,MAD,8.952609
2021-07-27,MDL,17.916421
2021-07-27,MGA,3816.6191
2021-07-27,MKD,52.146135
2021-07-27,MMK,1646.180811
2021-07-27,MNT,2850.187285
2021-07-27,NGN,411.5
2021-07-27,MRO,356.999828
2021-07-27,MRU,36.12
2021-07-27,MTL,0.683738
2021-07-27,MUR,42.600001
2021-07-27,MVR,15.45
2021-07-27,MWK,806.046664
2021-07-27,MXN,19.969101
2021-07-27,MYR,4.2316
2021-07-27,MZN,63.626999
2021-07-27,NAD,14.87
2021-07-27,XDR,0.70356
2021-07-27,UYU,43.807697
2021-07-27,UZS,10663.257009
2021-07-27,VEF,248487.642241
2021-07-27,VES,3991928.75
2021-07-27,VND,22951.255494
2021-07-27,VUV,110.812851
2021-07-27,WST,2.563083
2021-07-27,XAF,554.902856
2021-07-27,XAG,0.04042691
2021-07-27,XAU,0.00055554
2021-07-27,XCD,2.70255
2021-07-27,USD,1
2021-07-27,XOF,554.902856
2021-07-27,XPD,0.00038272
2021-07-27,XPF,100.947966
2021-07-27,XPT,0.0009452
2021-07-27,YER,250.050119
2021-07-27,ZAR,14.79175
2021-07-27,ZMK,5253.075255
2021-07-27,ZMW,19.027218
2021-07-27,ZWL,322
2021-07-27,LRD,171.700027
2021-07-27,THB,32.929075
2021-07-27,SHP,0.72036
2021-07-27,SLL,10248.900158
2021-07-27,SOS,581.12775
2021-07-27,SRD,21.428
2021-07-27,SSP,130.26
2021-07-27,STD,20699.012016
2021-07-27,STN,21.07
2021-07-27,SVC,8.749014
2021-07-27,SYP,1257.278581
2021-07-27,SZL,14.879322
2021-07-27,SGD,1.3597
2021-07-27,TJS,11.406373
2021-07-27,TMT,3.5
2021-07-27,TND,2.7905
2021-07-27,TOP,2.259688
2021-07-27,TRY,8.5611
2021-07-27,TTD,6.798531
2021-07-27,TWD,28.038899
2021-07-27,TZS,2319.273
2021-07-27,UAH,26.87792
2021-07-27,UGX,3557.435437
2021-07-27,CNY,6.5112
2021-07-27,BTN,74.442751
2021-07-27,BWP,11.149713
2021-07-27,BYN,2.51707
2021-07-27,BYR,20026.25
2021-07-27,BZD,2.015963
2021-07-27,CAD,1.259165
2021-07-27,CDF,1994.099464
2021-07-27,CHF,0.914425
2021-07-27,CLF,0.027832
2021-07-27,CLP,767.960455
2021-07-27,CNH,6.522155
2021-07-27,BTC,2.5450102e-05
2021-07-27,COP,3903.812659
2021-07-27,CRC,620.132517
2021-07-27,CUC,1
2021-07-27,CUP,25.75
2021-07-27,CVE,94.225
2021-07-27,CZK,21.7419
2021-07-27,DJF,178.033814
2021-07-27,DKK,6.2922
2021-07-27,DOP,57.099985
2021-07-27,DZD,134.710036
2021-07-27,BAM,1.658903
2021-07-27,AED,3.6732
2021-07-27,AFN,80.150533
2021-07-27,ALL,103.235787
2021-07-27,AMD,487.709325
2021-07-27,ANG,1.795181
2021-07-27,AOA,639
2021-07-27,ARS,96.575
2021-07-27,AUD,1.357507
2021-07-27,AWG,1.8005
2021-07-27,AZN,1.700805
2021-07-27,LKR,199.021949
2021-07-27,BBD,2
2021-07-27,BDT,84.816857
2021-07-27,BGN,1.653212
2021-07-27,BHD,0.377068
2021-07-27,BIF,1983.240925
2021-07-27,BMD,1
2021-07-27,BND,1.360718
2021-07-27,BOB,6.905826
2021-07-27,BRL,5.1706
2021-07-27,BSD,1
2021-07-27,KGS,84.483048
2021-07-27,IMP,0.72036
2021-07-27,INR,74.502562
2021-07-27,IQD,1459.514273
2021-07-27,IRR,42153.749835
2021-07-27,ISK,126.05
2021-07-27,JEP,0.72036
2021-07-27,JMD,154.581312
2021-07-27,JOD,0.709
2021-07-27,JPY,109.811
2021-07-27,KES,108.5
2021-07-27,EGP,15.689692
2021-07-27,KHR,4070.274972
2021-07-27,KMF,416.150217
2021-07-27,KPW,900
2021-07-27,KRW,1154.46
2021-07-27,KWD,0.300689
2021-07-27,KYD,0.833256
2021-07-27,KZT,425.541947
2021-07-27,LAK,9556.838868
2021-07-27,LBP,1528
2021-07-27,EEK,14.573008
2021-07-27,IDR,14505.65
2021-07-27,ILS,3.25443
2021-07-27,ERN,15.004625
2021-07-27,ETB,44.230201
2021-07-27,EUR,0.845944
2021-07-27,FJD,2.08335
2021-07-27,FKP,0.72036
2021-07-27,GBP,0.72036
2021-07-27,GEL,3.085
2021-07-27,GGP,0.72036
2021-07-27,GHS,5.946401
2021-07-27,GMD,51.15
2021-07-27,GIP,0.72036
2021-07-27,HUF,303.935
2021-07-27,HTG,95.915996
2021-07-27,HRK,6.3482
2021-07-27,HNL,23.965998
2021-07-27,HKD,7.78325
2021-07-27,GYD,209.238383
2021-07-27,GTQ,7.748412
2021-07-27,GNF,9784.043638
2021-07-28,NOK,8.795761
2021-07-28,NPR,118.944579
2021-07-28,NZD,1.436895
2021-07-28,OMR,0.384983
2021-07-28,PAB,1
2021-07-28,PEN,3.926855
2021-07-28,PGK,3.520778
2021-07-28,PHP,50.154036
2021-07-28,PKR,162.057503
2021-07-28,PLN,3.880714
2021-07-28,PYG,6925.717466
2021-07-28,QAR,3.641
2021-07-28,RON,4.1546
2021-07-28,RSD,99.60691
2021-07-28,RUB,73.4737
2021-07-28,RWF,1002.346713
2021-07-28,SAR,3.750414
2021-07-28,SBD,8.061372
2021-07-28,SCR,16.066424
2021-07-28,SDG,446.5
2021-07-28,SEK,8.59336
2021-07-28,SGD,1.3566
2021-07-28,MRO,356.999828
2021-07-28,LTL,3.215858
2021-07-28,LVL,0.654582
2021-07-28,LYD,4.516731
2021-07-28,MAD,8.949691
2021-07-28,MDL,17.849263
2021-07-28,MGA,3807.383246
2021-07-28,MKD,52.027712
2021-07-28,MMK,1646.036283
2021-07-28,MNT,2850.187285
2021-07-28,MOP,8.015402
2021-07-28,NIO,35.220935
2021-07-28,MRU,36.123759
2021-07-28,MTL,0.683738
2021-07-28,MUR,42.499996
2021-07-28,MVR,15.45
2021-07-28,MWK,807.518176
2021-07-28,MXN,19.929
2021-07-28,MYR,4.234
2021-07-28,MZN,63.626999
2021-07-28,NAD,14.84
2021-07-28,NGN,411.503961
2021-07-28,XDR,0.703285
2021-07-28,UZS,10657.090485
2021-07-28,VEF,248487.642241
2021-07-28,VES,3991928.75
2021-07-28,VND,22919.686561
2021-07-28,VUV,110.812851
2021-07-28,WST,2.563083
2021-07-28,XAF,553.760509
2021-07-28,XAG,0.03993616
2021-07-28,XAU,0.00055264
2021-07-28,XCD,2.70255
2021-07-28,UYU,43.807697
2021-07-28,XOF,553.760509
2021-07-28,XPD,0.00037958
2021-07-28,XPF,100.74015
2021-07-28,XPT,0.00093286
2021-07-28,YER,250.099977
2021-07-28,ZAR,14.7344
2021-07-28,ZMK,5253.075255
2021-07-28,ZMW,19.175527
2021-07-28,ZWL,322
2021-07-28,LSL,14.816454
2021-07-28,TJS,11.405298
2021-07-28,SLL,10248.899841
2021-07-28,SOS,581.122835
2021-07-28,SRD,21.3855
2021-07-28,SSP,130.26
2021-07-28,STD,20699.012016
2021-07-28,STN,21.07
2021-07-28,SVC,8.750498
2021-07-28,SYP,1257.368581
2021-07-28,SZL,14.811745
2021-07-28,THB,32.82
2021-07-28,SHP,0.719124
2021-07-28,TMT,3.51
2021-07-28,TND,2.7905
2021-07-28,TOP,2.262266
2021-07-28,TRY,8.560271
2021-07-28,TTD,6.787841
2021-07-28,TWD,27.913899
2021-07-28,TZS,2319.030735
2021-07-28,UAH,26.863579
2021-07-28,UGX,3550.096959
2021-07-28,USD,1
2021-07-28,CNY,6.4909
2021-07-28,BTN,74.340605
2021-07-28,BWP,11.111497
2021-07-28,BYN,2.518998
2021-07-28,BYR,20026.25
2021-07-28,BZD,2.015774
2021-07-28,CAD,1.252025
2021-07-28,CDF,1994.431262
2021-07-28,CHF,0.9097
2021-07-28,CLF,0.027612
2021-07-28,CLP,761.899305
2021-07-28,CNH,6.48824
2021-07-28,BTC,2.4992041e-05
2021-07-28,COP,3918.182516
2021-07-28,CRC,619.795596
2021-07-28,CUC,1
2021-07-28,CUP,25.75
2021-07-28,CVE,93.75
2021-07-28,CZK,21.577
2021-07-28,DJF,178.030754
2021-07-28,DKK,6.278863
2021-07-28,DOP,57.067005
2021-07-28,DZD,134.793003
2021-07-28,BAM,1.656935
2021-07-28,AED,3.6732
2021-07-28,AFN,79.775052
2021-07-28,ALL,103.111398
2021-07-28,AMD,487.864001
2021-07-28,ANG,1.795085
2021-07-28,AOA,639
2021-07-28,ARS,96.611
2021-07-28,AUD,1.355561
2021-07-28,AWG,1.8
2021-07-28,AZN,1.700805
2021-07-28,LRD,171.649978
2021-07-28,BBD,2
2021-07-28,BDT,84.807153
2021-07-28,BGN,1.6512
2021-07-28,BHD,0.377021
2021-07-28,BIF,1984.733598
2021-07-28,BMD,1
2021-07-28,BND,1.359805
2021-07-28,BOB,6.905175
2021-07-28,BRL,5.116299
2021-07-28,BSD,1
2021-07-28,KHR,4075.264559
2021-07-28,IMP,0.719124
2021-07-28,INR,74.390241
2021-07-28,IQD,1459.418935
2021-07-28,IRR,42154.999941
2021-07-28,ISK,124.94
2021-07-28,JEP,0.719124
2021-07-28,JMD,155.403745
2021-07-28,JOD,0.709
2021-07-28,JPY,109.892
2021-07-28,KES,108.602068
2021-07-28,KGS,84.5377
2021-07-28,EGP,15.699168
2021-07-28,KMF,415.999859
2021-07-28,KPW,900
2021-07-28,KRW,1150.410638
2021-07-28,KWD,0.300688
2021-07-28,KYD,0.833369
2021-07-28,KZT,425.876095
2021-07-28,LAK,9554.309402
2021-07-28,LBP,1523.0142
2021-07-28,LKR,199.005039
2021-07-28,EEK,14.573008
2021-07-28,IDR,14462.65
2021-07-28,ILS,3.256154
2021-07-28,ERN,15.004625
2021-07-28,ETB,44.333471
2021-07-28,EUR,0.844202
2021-07-28,FJD,2.08335
2021-07-28,FKP,0.719124
2021-07-28,GBP,0.719124
2021-07-28,GEL,3.085
2021-07-28,GGP,0.719124
2021-07-28,GHS,5.982086
2021-07-28,GMD,51.15
